"relevance","qid","tf","idf","length","bm25","pagerank","inlink","outlink","slash","urlLength","childPage"
0,"10680",0.011308,0,0.003505,0.79481,0.5,0.103448,0,0.008134,0.002212,0.301887
0,"10680",0.016224,0,0.008473,0.26698,0.166667,0.017241,0,0.000273,0.001659,0.037736
0,"10680",0.002458,0,0.000627,0,0.5,0.16092,0,0,0,0.018868
0,"10680",0.008358,0,0.005293,0.372486,0.166667,0.028736,0,0.002254,0.001106,0.056604
0,"10680",0.001475,0,0.000627,0,0.5,0.16092,0,0,0,0.018868
0,"10680",0.058505,0,0.025976,0.818599,0.666667,0.132184,0,0.001981,0.000553,0.490566
0,"10680",0.117994,0,0.121477,0.17708,0.5,0.097701,0,0.004365,0.007743,0.113208
0,"10680",0.06588,0,0.009239,0,0.166667,0.074713,0,0.007867,0.002765,0.169811
1,"10680",0.047689,0,0.028855,0,0.5,0.166667,0,0.000153,0.000553,0
0,"10680",0.004916,0,0.001416,0.202877,0.166667,0.04023,0,0.00057,0.000553,0
1,"10680",0.047689,0,0.028855,0,0.5,0.166667,0,0.000193,0.000553,0
1,"10680",0.013766,0,0.003853,0,0.5,0.091954,0,0.000665,0.004978,0.301887
1,"10680",0.480826,0,0.366289,0.306357,0.5,0.126437,0,0.000354,0.000553,0
1,"10680",0.310718,0,0.272506,0,0.5,0.143678,0,0.000354,0.000553,0
0,"10680",0.015733,0,0.006198,0,0.166667,0.028736,0,0.014564,0.006637,0.377358
0,"10680",0.054572,0,0.068945,0,1,0.528736,0,0.00026,0.001106,0.169811
0,"10680",0.000983,0,0.000859,0,0.5,0.287356,0,0.001255,0.000553,0.056604
0,"10680",0.066372,0,0.050768,0,0.5,0.057471,0,2e-05,0.000553,0.037736
0,"10680",0.014749,0,0.003807,0.949806,0.666667,0.143678,0,6.2e-05,0.000553,0
0,"10680",0.026057,0,0.049933,0,0.833333,0.114943,0,0.000383,0.001106,0.169811
2,"10680",0.060472,0,0.036515,0,0.666667,0.229885,0,0.008387,0.002765,0.113208
0,"10680",0.00885,0,0.004016,0,0.5,0.022989,0,0.001709,0.000553,0.339623
2,"10680",0.021141,0,0.012907,0.139401,0.5,0.034483,0,0.001319,0.000553,0.226415
0,"10680",0.03294,0,0.021124,0,0.666667,0.212644,0,0.001015,0.000553,0.075472
0,"10680",0.001967,0,0,0,0.166667,0.011494,0,0,0,0
0,"10680",0.001475,0,0.00058,0,0.5,0.16092,0,0,0,0.018868
0,"10680",0.010816,0,0.005293,0,0.5,0.051724,0,0.00031,0.000553,0.169811
0,"10680",0.042773,0,0.058731,0,0.5,0.074713,0,0.023467,0.012721,0.169811
1,"10680",0.152901,0,0.181787,0,0.5,0.091954,0,0.023181,0.012721,0.150943
1,"10680",0.025074,0,0.014926,0,0.5,0.063218,0,0.001865,0.000553,0.339623
0,"10680",0.018191,0,0.030758,0,0.5,0.114943,0,0.000183,0.001659,0.09434
0,"10680",0.021632,0,0.011723,0.658659,0.333333,0.068966,0,0.037669,0.006637,0.075472
2,"10680",0.032448,0,0.025558,0,0.5,0.051724,0,0.001865,0.000553,0.377358
0,"10680",0.019174,0,0.010562,0,0.5,0.051724,0,0.001873,0.001106,0.226415
0,"10680",0.026549,0,0.0052,0.565202,0.166667,0.086207,0,1e-06,0.000553,0.056604
0,"10680",0.010324,0,0.025396,0,0.333333,0.126437,0,0.000951,0.001106,0
0,"10680",0.011799,0,0.00332,0,0.666667,0.902299,0,0.001016,0.001106,0
1,"10680",0.025074,0,0.01488,0,0.666667,0.08046,0,0.000425,0.000553,0
2,"10680",0.028024,0,0.009703,0,0.666667,0.074713,0,0.00025,0.000553,0.037736
2,"10680",0.013766,0,0.009146,0,0.666667,0.074713,0,0.000178,0.000553,0.037736
0,"10680",0.005408,0,0.001625,0,0.333333,0.132184,0,0.007934,0.005531,0.264151
2,"10680",0.443953,0,0.624495,0,0.5,0.097701,0,0.000279,0.000553,0
0,"10680",0.013766,0,0.008752,0,0.666667,0.16092,0,5.2e-05,0.000553,0
0,"10680",0.019666,0,0.009193,0,0.666667,0.034483,0,0,0,0.188679
2,"10680",0.115044,0,0.066879,0,0.166667,0.109195,0,0.001836,0.000553,0
0,"10680",0.03884,0,0.023051,0,0.5,0.057471,0,2e-05,0.000553,0.037736
0,"10680",0.003441,0,0.005919,0,0.333333,0.017241,0,0,0,0.54717
0,"10680",0.085546,0,0.138122,0.18844,0.666667,0.12069,0,4e-06,0.000553,0.188679
0,"10680",0.003933,0,0.000162,0.695725,1,0.224138,0,7e-05,0.000553,0
0,"10680",0.012291,0,0.003296,0.627682,0.5,0.074713,0,0.065347,0.070243,0.490566
0,"10680",0.017699,0,0.004016,0.73302,0.666667,0.867816,0,0.034291,0.000553,0.075472
0,"10680",0.014258,0,0.003227,0.870662,0.666667,0.770115,0,0.006254,0.000553,0.018868
0,"10680",0.00885,0,0.003946,0,0.5,0.028736,0,0.002894,0.001106,0.509434
0,"10680",0.018682,0,0.012094,0,0.5,0.051724,0,0.000881,0.001106,0.490566
1,"10680",0.04179,0,0.019569,0,0.5,0.063218,0,0.000654,0.000553,0.490566
0,"10680",0.017207,0,0.008543,0,0.666667,0.017241,0,0,0,0.169811
0,"10680",0.028515,0,0.005316,1,0.666667,0.706897,0,0.018355,0.001659,0.075472
0,"10680",0.009341,0,0.002716,0,0.666667,1,0,0,0,0.018868
0,"10680",0.0059,0,0.003598,0.300659,0.666667,0.425287,0,0.008366,0.001106,0
0,"10680",0.030973,0,0.014346,0.360238,0.666667,0.206897,0,0.000802,0.002212,0.207547
0,"10680",0.004916,0,0.01105,0.068236,0.833333,0.264368,0,0.003997,0.001106,0.037736
2,"10680",0.088496,0,0.075862,0.900764,0.5,0.04023,0,0.003438,0.000553,0
2,"10680",0.903147,0,0.673058,0.342028,0.5,0.097701,0,0.003679,0.001106,0
1,"10680",0.29646,0,0.369794,0.216175,0.333333,0.103448,0,0.001544,0.000553,0
2,"10680",0.085054,0,0.082919,0,0.5,0.068966,0,0.002234,0.001106,0
0,"10680",0.003933,0,0.019546,0.095101,0,0,0,0.00054,0.001106,0.45283
2,"10680",0.26647,0,0.241074,0.3871,0.5,0.057471,0,0.001605,0.001106,0
1,"10680",0.052606,0,0.026765,0.342028,0.5,0.04023,0,0.003438,0.000553,0
0,"10680",0.73353,0,0.727076,0.553622,0.333333,0.149425,0,0.000158,0.000553,0
0,"10680",0.108653,0,0.243349,0,0.333333,0.045977,0,0.00175,0.000553,0
0,"10680",0.894297,0,0.795116,0,0.5,0.057471,0,0,0,0
2,"10680",0.097837,0,0.058336,0,0.666667,0.212644,0,0.000145,0.000553,0
0,"10680",0.011308,0,0.01676,0.332931,0.333333,0.086207,0,0.007477,0.001106,0.075472
1,"10680",0.756637,0,0.931009,0,0.666667,0.068966,0,0.000158,0.000553,0
1,"10680",0.076205,0,0.049701,0.818599,0.166667,0.063218,0,0.000138,0.000553,0
1,"10680",0.229105,0,0.2128,0.201357,0.833333,0.201149,0,6.3e-05,0.000553,0
2,"10680",0.03884,0,0.015948,0,0.5,0.143678,0,0.002145,0.000553,0.037736
2,"10680",0.033923,0,0.017851,0,0.5,0.103448,0,3.4e-05,0.000553,0
0,"10680",1,0,0.760597,0,0.333333,0.172414,0,0,0,0
1,"10680",0.650442,0,0.611031,0,0.333333,0.189655,0,0,0,0
1,"10680",0.854966,0,1,0,0.5,0.08046,0,0.000279,0.000553,0
0,"10680",0.253196,0,0.183086,0,0.333333,0.08046,0,1.4e-05,0.000553,0
2,"10680",0.044248,0,0.030155,0.6144,0.166667,0.017241,0,7.1e-05,0.000553,0
2,"10680",0.373648,0,0.384814,0,0.333333,0.195402,0,0,0,0
1,"10680",0.477876,0,0.474001,0,0.5,0.08046,0,0.000106,0.000553,0
1,"10680",0.592429,0,0.549701,0,0.333333,0.155172,0,0,0,0
0,"10680",0.049656,0,0.130902,0,0.666667,0.097701,0,5.1e-05,0.000553,0
2,"10680",0.500983,0,0.38883,0,0.333333,0.206897,0,0,0,0
1,"10680",0.049164,0,0.027949,0,0.166667,0.017241,0,6.1e-05,0.000553,0
0,"10680",0.628319,0,0.59116,0,0.333333,0.126437,0,0,0,0
2,"10680",0.235497,0,0.289243,0,0.5,0.224138,0,0.00057,0.000553,0
0,"10680",0.177483,0,0.164841,0,0.333333,0.218391,0,0.000102,0.000553,0
0,"10680",0.346608,0,0.407099,0.525637,0.333333,0.074713,0,0.000263,0.000553,0
2,"10686",0.031357,0,0.020619,0.289158,0,0,0,0,0,0
0,"10686",0.00441,0,0.001578,1,0.666667,0.116279,0,0.691873,0.157895,0.270833
0,"10686",0,0,0,0.821059,1,1,0,1,1,0.208333
0,"10686",0.085742,0,0.098251,0,1,0.290698,0,0.049419,0.131579,1
0,"10686",0.082313,0,1,0,0.333333,0.093023,0,0.026023,0,0
2,"10686",1,0,0.713489,0,0.666667,0.616279,0,0.028215,0,0
1,"10686",0.060755,0,0.035794,0.599244,0.666667,0.244186,0,0.211842,0.026316,0
0,"10694",0,0,0,0,0,0,0,0,0,0.214286
0,"10694",0.03125,0,0.007843,0,0.625,0.677419,0,0.008438,0.04,0
0,"10694",0,0,0.052913,0,0.5,0.5,0,0.002524,0.04,0.571429
0,"10694",0,0,0.034454,0,0.5,0.5,0,0.002524,0.04,0.571429
0,"10694",0.03125,0,0.010995,0,0.5,0.612903,0,0.093644,0.04,0.071429
0,"10694",0,0,0.015829,0,0.375,0.580645,0,0.003671,0.04,0.571429
0,"10694",0.03125,0,0.013222,0,0.5,0.419355,0,0.309274,1,0.714286
0,"10694",0.03125,0,0.01,0,1,1,0,0.001173,0.4,0
0,"10694",0.09375,0,0.004431,0,1,1,0,0.001574,0.36,0
0,"10694",0.03125,0,0.13104,0,0.5,0.725806,0,0.000353,0.04,0
0,"10694",0.03125,0,0.019052,0,0.5,0.548387,0,1,0.28,0.5
0,"10694",0.03125,0,0.09469,0,0.625,0.612903,0,0.000657,0.04,0
0,"10694",0.25,0,0.018791,0,0.5,0.822581,0,0.001177,0.04,0
0,"10694",0.1875,0,0.391673,0,0.875,0.741935,0,0,0,0
2,"10694",0.03125,0,0.002488,0,0.25,0.467742,0,0.003632,0.04,1
1,"10694",0.03125,0,0.051729,0,0.375,0.532258,0,0.0017,0.04,0
2,"10694",0.03125,0,0.02327,0,0.375,0.370968,0,0.120063,0.04,0
0,"10694",0.03125,0,0.329921,0,0.25,0.241935,0,0,0,0
0,"10694",1,0,0.23843,0,0.5,0.822581,0,0.001177,0.04,0
2,"10694",0.125,0,1,0,0.375,0.419355,0,0.003814,0.04,0
1,"10694",0.03125,0,0.00763,0,0.375,0.435484,0,0.004484,0.08,0
0,"10694",0.03125,0,0.15156,0,0.375,0.435484,0,0.005216,0.04,0
0,"10694",0.03125,0,0.274543,0,0.375,0.387097,0,0,0,0
1,"10694",0.03125,0,0.115092,0,0.375,0.483871,0,0.014779,0.04,0
0,"10694",0.03125,0,0.93839,0,0.375,0.387097,0,0,0,0
0,"10711",0.019573,0,0.233614,0,0.142857,0.145161,0,0.026349,0.666667,0.071429
0,"10711",0.010676,0,0.000373,0.532955,0.142857,0.209677,0,0.11705,0.166667,0
0,"10711",0.017794,0,0.003428,0,1,1,0,0.002927,0.166667,0.142857
0,"10711",0,0,0.001073,0,0.571429,0.5,0,0.000773,0.166667,0
0,"10711",0.005338,0,0,1,0.857143,0.741935,0,0.003001,0.166667,0
0,"10711",0.05516,0,0.023737,0.333964,0.571429,0.419355,0,0.003686,0.166667,0.785714
0,"10711",0.017794,0,0.002425,0,0,0,0,0,0,0.714286
1,"10711",0.032028,0,0.013337,0,0.285714,0.354839,0,0.033339,0.166667,0
0,"10711",0.403915,0,0.029986,0,0.142857,0.241935,0,0.029085,0.166667,0.714286
0,"10711",0.656584,0,0.070837,0,0.285714,0.177419,0,1,0.666667,1
0,"10711",0.048043,0,0.092079,0.414511,0.285714,0.177419,0,0.630281,1,0.142857
0,"10711",1,0,1,0,0.428571,0.387097,0,0.015282,0.166667,0
0,"10711",0.345196,0,0.700282,0.599985,0.285714,0.241935,0,0.027821,0.833333,0
0,"10711",0.067616,0,0.28293,0,0.428571,0.33871,0,0.008361,0.166667,0
0,"10711",0.039146,0,0.010539,0.895385,0.428571,0.483871,0,0.000232,0.333333,0
1,"10711",0.213523,0,0.077902,0.895385,0.428571,0.483871,0,0.000232,0.333333,0
0,"10753",0.022562,0,0.044409,0,0.25,0,0,0,0,0.007692
0,"10753",0,0,0,1,0.5,1,0,0.176383,0.227273,0.015385
0,"10753",0.004971,0,0.00294,0,0.5,0.5625,0,1,0.045455,0.003846
1,"10753",0.003824,0,0.000735,0.706533,0,0.5625,0,0.116506,1,0.053846
0,"10753",0.003442,0,0.023307,0,0.25,0.28125,0,0,0,1
0,"10753",0.374761,0,0.428871,0,0.5,0.75,0,0.035984,0.045455,0
0,"10753",1,0,1,0,0.5,0.625,0,0.035984,0.045455,0
0,"10753",0.113193,0,0.376194,0,1,0.90625,0,0.025136,0.045455,0
0,"10766",0.171347,0,0.149214,0,0.166667,0.212121,0,0.011848,0.142857,0.010204
2,"10766",0.046705,0,0.034058,0,0.166667,0.161616,0,0.035132,0.02381,0.010204
0,"10766",0.06361,0,0.018711,1,0,0.343434,0,1,1,0.459184
0,"10766",0.970774,0,0.927585,0.419558,0.166667,0.151515,0,0.108566,0.047619,0
0,"10766",0.065616,0,0.070613,0,0.166667,0.222222,0,0.001589,0.02381,0
0,"10766",0.249284,0,0.281041,0,0.333333,0.191919,0,0.002554,0.261905,1
0,"10766",0.046418,0,0.047538,0,0.333333,0.363636,0,0.001039,0.02381,0.193878
0,"10766",0.068481,0,0.0473,0.358421,0.333333,0.414141,0,0.006041,0.261905,0.255102
1,"10766",0.351862,0,0.407767,0.496868,0.166667,0.171717,0,0.002514,0.047619,0.040816
2,"10766",0.120057,0,0.110033,0,0.5,0.282828,0,0.000619,0.02381,0.091837
0,"10766",0.034097,0,0.026461,0,0,0.040404,0,0.002105,0.047619,0.061224
1,"10766",0.351862,0,0.407745,0.496868,0.166667,0.131313,0,0.002455,0.047619,0.040816
2,"10766",0.178797,0,0.194061,0,0.166667,0.191919,0,0.002994,0.071429,0.061224
2,"10766",0.178797,0,0.194061,0,0.166667,0.191919,0,0.003576,0.071429,0.05102
0,"10766",0.00086,0,0.001737,0.381849,0.333333,0.363636,0,9.2e-05,0.02381,0
1,"10766",0.463324,0,0.43616,0.234309,0.166667,0.131313,0,0.002026,0.047619,0.061224
1,"10766",0.463324,0,0.43616,0.234309,0.166667,0.131313,0,0.002368,0.047619,0.05102
0,"10766",0.482521,0,0.584875,0,0.166667,0.121212,0,0.001997,0.047619,0.05102
0,"10766",0.725215,0,0.864201,0,0,0,0,0.001369,0.02381,0
2,"10766",0.178797,0,0.193931,0,0.166667,0.191919,0,0.001034,0.02381,0.05102
0,"10766",0.005444,0,0.005253,0,0.333333,0.191919,0,0.000684,0.02381,0
0,"10766",0.000573,0,0.000326,0,0.833333,0.666667,0,0.006457,0.047619,0.040816
0,"10766",0.021203,0,0.012286,0,0.5,0.424242,0,0,0,0
2,"10766",0.178797,0,0.193866,0,0.166667,0.151515,0,0.000412,0.02381,0.05102
1,"10766",0.332378,0,0.269406,0,0.166667,0.20202,0,0.001166,0.02381,0.061224
0,"10766",0.301146,0,0.560888,0,0.333333,0.191919,0,0.099553,0.047619,0
0,"10766",0.463324,0,0.43616,0.234309,0.166667,0.141414,0,0.002026,0.047619,0.061224
1,"10766",0.332378,0,0.269254,0,0.166667,0.20202,0,0,0,0.061224
0,"10766",0.000287,0,0.001216,0,1,0.69697,0,0.003275,0.02381,0.030612
0,"10766",0.002006,0,0.000977,0,1,0.69697,0,0.006456,0.047619,0.040816
0,"10766",0.007163,0,0.002779,0,0.666667,1,0,0,0,0.112245
0,"10766",0.130372,0,0.112377,0,0.333333,0.171717,0,0.008031,0.047619,0.030612
0,"10766",0.002006,0,0.002648,0,0.5,0.989899,0,0.001208,0.02381,0.040816
0,"10766",0.154155,0,0.127116,0,0.5,0.30303,0,4.9e-05,0.02381,0
0,"10766",0,0,0,0,0.5,0.818182,0,0.000309,0.02381,0
0,"10766",0.040401,0,0.020014,0,0.5,0.787879,0,0.000309,0.02381,0
0,"10766",0.028653,0,0.027286,0,0.166667,0.191919,0,0.000813,0.02381,0
1,"10766",0.808023,0,0.749674,0,0,0,0,0.001312,0.02381,0
0,"10766",0.043266,0,0.055396,0,0.333333,0.272727,0,0.000443,0.02381,0
0,"10766",0.258166,0,0.209473,0,0.833333,0.212121,0,0,0,0
1,"10766",0.540974,0,0.595685,0,0,0,0,0.000439,0.02381,0
0,"10766",0.20745,0,0.28115,0,0.166667,0.161616,0,0.000989,0.02381,0
2,"10766",0.136963,0,0.167361,0,0,0.050505,0,0.001913,0.047619,0
2,"10766",0.522923,0,0.57057,0,0,0.010101,0,0.000253,0.02381,0
1,"10766",0.004298,0,0.00445,0,0,0,0,0.000253,0.02381,0
0,"10766",0.659026,0,0.576452,0,0,0.383838,0,0.002586,0.095238,0
2,"10766",0.348424,0,0.333919,0.211222,0,0.010101,0,0.000615,0.047619,0
2,"10766",0.52149,0,0.559369,0,0,0.010101,0,0.000253,0.02381,0
0,"10766",0.027794,0,0.034123,0,0.166667,0.363636,0,0.000408,0.02381,0.05102
0,"10766",0.188825,0,0.249891,0,0.166667,0.252525,0,0.001104,0.02381,0
1,"10766",1,0,1,0,0,0.040404,0,0.000619,0.02381,0
0,"10766",0.722923,0,0.678779,0,0,0,0,0.001643,0.02381,0
0,"10766",0.339828,0,0.382804,0,0,0.191919,0,0.001073,0.02381,0
0,"10766",0.188825,0,0.225623,0,0.166667,0.272727,0,0.001478,0.02381,0
0,"10766",0.901433,0,0.636885,0.154798,0.166667,0.212121,0,0.044682,0.095238,0
1,"10766",0.297708,0,0.206586,0,0.166667,0.212121,0,0.004453,0.02381,0
0,"10766",0.008883,0,0.006816,0,0.333333,0.353535,0,0.001589,0.02381,0
0,"10766",0.189112,0,0.380633,0,0.666667,0.343434,0,0.003712,0.02381,0
1,"10766",0.289112,0,0.287597,0,0.166667,0.20202,0,0.000423,0.238095,0
0,"10789",0.170732,0,0.968539,0,0.166667,0.583333,0,1,0.352941,0.064972
1,"10789",0.03252,0,0.040876,0.854002,0.833333,0.4375,0,0.000884,0.014706,0.002825
1,"10789",0.158537,0,0.218814,0.414511,0.833333,0.729167,0,0.028627,1,0.014124
0,"10789",0.020325,0,0.060568,0,0,0,0,0,0,0.028249
0,"10789",0.313008,0,0.05892,0,0.166667,0.270833,0,0.04373,0.117647,0
0,"10789",0,0,0.001726,0,0.5,0.958333,0,0.000273,0.007353,0
0,"10789",0.028455,0,0.062765,0,0.666667,0.541667,0,0.029703,0.080882,0.002825
0,"10789",0.036585,0,0.111957,0,1,0.541667,0,0.001984,0.029412,0.002825
1,"10789",0.02439,0,0.037502,0,1,0.583333,0,0.009937,0.007353,0
0,"10789",0.028455,0,0.006747,0.287408,0.666667,0.5625,0,0.064803,0.022059,0.00565
0,"10789",0.012195,0,0.003217,0,1,1,0,0,0,0
0,"10789",0.012195,0,0.003687,0,1,1,0,0,0,0
0,"10789",0.020325,0,0.002275,0.695833,0.5,0.479167,0,0.002065,0.014706,0
0,"10789",0.056911,0,0.010827,1,0.833333,0.6875,0,0.01129,0.007353,0.002825
0,"10789",0.089431,0,0.032716,0.78206,0.333333,0.6875,0,0.120253,0.294118,0.067797
0,"10789",0.04065,0,0.184921,0,0.833333,0.729167,0,0.015507,0.875,0.011299
2,"10789",0.914634,0,1,0.539044,0.333333,0.708333,0,0.004883,0.014706,0.053672
0,"10789",0.028455,0,0.062529,0,0.166667,0.25,0,0.014204,0.014706,0.031073
0,"10789",0.044715,0,0.013887,0.257647,0.666667,0.5625,0,0.064803,0.022059,0.00565
0,"10789",0.036585,0,0.031147,0.501386,0.333333,0.583333,0,0.109977,0.279412,0.053672
0,"10789",0.264228,0,0.291464,0,0.833333,0.4375,0,0.003648,0.007353,0.008475
0,"10789",0.00813,0,0.010199,0,0.833333,0.479167,0,0.04425,0.022059,0.10452
0,"10789",0.00813,0,0.009964,0,0.833333,0.458333,0,0.060455,0.022059,0.10452
1,"10789",0.02439,0,0.03758,0,1,0.604167,0,0.009903,0.007353,0
1,"10789",0.142276,0,0.178095,0.854002,0.833333,0.729167,0,0.006715,0.007353,0.590395
0,"10789",0.04878,0,0.191668,0,0.833333,0.645833,0,0.010474,0.897059,0.002825
2,"10789",0.154472,0,0.219991,1,0.833333,0.645833,0,0.012295,0.963235,0.00565
0,"10789",0.028455,0,0.231445,0,0.833333,0.645833,0,0.011095,0.919118,0.00565
0,"10789",1,0,0.400753,0,0.666667,0.958333,0,0,0,1
0,"10789",0.00813,0,0.00102,0,0.833333,0.75,0,0.000127,0.007353,0
0,"10789",0,0,0,0,0.833333,0.75,0,0.000127,0.007353,0
0,"10797",0.183406,0,0.21703,0,0.25,0.035714,0,1,1,1
0,"10797",0.039301,0,0.009282,0,0,0.107143,0,0.066633,0.026316,0.126316
0,"10797",0.222707,0,0.3596,0,0.25,0,0,0.437079,0.052632,0.231579
1,"10797",0.213974,0,0.206783,0,0.25,0.035714,0,0.153827,0.105263,0.273684
0,"10797",0,0,0.001125,0,0,0.107143,0,0.329765,0.013158,0
0,"10797",0.262009,0,0.09865,0,1,0.714286,0,0,0,0
0,"10797",0.253275,0,0.108334,0,1,0.678571,0,0,0,0
0,"10797",0.209607,0,0.07683,0,1,0.678571,0,0,0,0
0,"10797",0.266376,0,0.091377,0,1,0.642857,0,0,0,0
0,"10797",0.078603,0,0.065057,0,1,0.732143,0,0.006029,0.013158,0
0,"10797",0.292576,0,0.092703,0,1,0.714286,0,0.005931,0.013158,0
0,"10797",0.200873,0,0.07458,0,1,0.678571,0,0.005931,0.013158,0
0,"10797",0.270742,0,0.10098,0,1,0.714286,0,0.005931,0.013158,0
1,"10797",0.122271,0,0.091698,0,0.25,0.035714,0,0.052433,0.013158,0.052632
0,"10797",0.0131,0,0.004822,0,0.25,0.571429,0,0.264288,0.026316,0.042105
0,"10797",0.008734,0,0.000362,0.208288,0.5,0.25,0,0.13284,0.026316,0
0,"10797",0.008734,0,0.001527,0,0.5,0.267857,0,0.264288,0.026316,0.042105
0,"10797",0.467249,0,0.165635,0.155703,1,0.5,0,0.027597,0.026316,0.115789
0,"10797",0.122271,0,0.013301,0.199818,0,0.375,0,0.005158,0.013158,0
0,"10797",0.017467,0,0.001326,0,0,0.142857,0,0.047356,0.013158,0
0,"10797",0.039301,0,0.120068,0,0.25,0,0,0.058927,0.013158,0
0,"10797",0.279476,0,0.597404,0,0.5,0.071429,0,0.065244,0.026316,0
0,"10797",0.021834,0,0.007715,1,0.25,0.303571,0,0.007473,0.013158,0.052632
0,"10797",0.048035,0,0.01748,0.821059,0,0.196429,0,0.3274,0.013158,0.021053
0,"10797",0.0131,0,0,0,0.75,1,0,0,0,0
0,"10797",0.021834,0,0.035924,0,0.25,0.267857,0,0.013552,0.013158,0
0,"10797",0.41048,0,1,0,0.5,0.446429,0,0.071823,0.013158,0
0,"10797",0.026201,0,0.00659,0,0.25,0.267857,0,0.014427,0.013158,0
0,"10797",0.515284,0,0.257052,0,0.25,0.232143,0,0.014427,0.013158,0
0,"10797",1,0,0.553966,0.135726,0.5,0.535714,0,0.195795,0.013158,0
1,"10800",0.193626,0,0.181221,0,0,0.076923,0,0.257024,0.073684,0
0,"10800",0.00902,0,0.012766,0,0.2,0.102564,0,0.627045,1,0.857143
0,"10800",0.003608,0,0.021902,0,0.2,0,0,0.006422,0.010526,0
0,"10800",0.030066,0,0.035333,0,0.4,0.461538,0,0.006849,0.010526,0.657143
0,"10800",0.01383,0,0.009705,0.399156,0.8,0.923077,0,0.526308,0.010526,1
0,"10800",0.031269,0,0.01139,1,0.8,1,0,0.526308,0.010526,1
0,"10800",0,0,0.000783,0,0.4,0.153846,0,0.013895,0.010526,0
0,"10800",0.155743,0,0.042903,0,0.6,0.179487,0,0.018085,0.031579,0.657143
0,"10800",0.111245,0,0.041289,0.248725,0.8,0.25641,0,0.012097,0.021053,0.057143
0,"10800",0.00902,0,0.008661,0,0.6,0.564103,0,0.000371,0.010526,0
0,"10800",0.007817,0,0.009183,0,0.6,0.153846,0,0,0,0.342857
0,"10800",0.075767,0,0.123938,0,1,0.717949,0,0.008927,0.021053,0.342857
0,"10800",0.025857,0,0.048431,0,1,0.74359,0,0.006022,0.010526,0.314286
0,"10800",0,0,0,0,0.2,0.051282,0,0,0,0
0,"10800",0.034275,0,0.016563,0.842566,0,0.153846,0,0.761008,0.021053,0.028571
0,"10800",0.003608,0,0.00121,0,0,0,0,1,0.042105,0
0,"10800",0.012026,0,0.006905,0,0.2,0.128205,0,0.061006,0.010526,0.057143
0,"10800",0.021648,0,0.009705,0.157204,0.2,0.128205,0,0.061006,0.010526,0.057143
0,"10800",0.01804,0,0.006193,0.135944,0.2,0.128205,0,0.061006,0.010526,0.057143
0,"10800",0.031269,0,0.01177,0.222338,0.2,0.128205,0,0.061006,0.010526,0.057143
0,"10800",0.018641,0,0.010583,0,0.2,0.128205,0,0.169401,0.010526,0.028571
0,"10800",0.021648,0,0.011248,0.544156,0.2,0.128205,0,0.061006,0.010526,0.085714
0,"10800",0,0,4.7e-05,0,0.2,0.179487,0,0,0,0
0,"10800",0.191822,0,0.085734,0,0.2,0.25641,0,0.287708,0.010526,0.057143
0,"10800",0.025857,0,0.012054,0,0.2,0.205128,0,0.089976,0.010526,0.057143
0,"10800",0.006013,0,0.001637,0,0.4,0.564103,0,0.600003,0.010526,0.028571
0,"10800",1,0,1,0,0.2,0.615385,0,0.011821,0.010526,0
0,"10800",0.069753,0,0.036875,0,0.8,0.769231,0,0.090797,0.021053,0
0,"10800",0.288034,0,0.656827,0,1,0.820513,0,0.004436,0.010526,0
0,"10800",0.405292,0,0.719757,0,0.4,0.307692,0,0.047777,0.010526,0
0,"10800",0.196633,0,0.122301,0,0.6,0.512821,0,0.09,0.010526,0
2,"10820",0,0,0.016006,0,0.25,0.418605,0,1,1,0.5
0,"10820",0.004274,0,0.039922,0,0,0,0,0.006828,0.333333,0.083333
0,"10820",0.004274,0,0.002239,0,0.75,1,0,0,0,0
0,"10820",0.213675,0,0.131707,0,0.75,0.837209,0,0.001819,0.666667,0
0,"10820",0.021368,0,0.045221,0,1,0.953488,0,0.001974,0.333333,1
2,"10820",0.042735,0,0.010559,0,0.75,0.976744,0,0,0,0
2,"10820",1,0,1,0,0.25,0.348837,0,0,0,0
0,"10820",0,0,0,0,0.5,0.395349,0,0.001082,0.333333,0
1,"10875",0.485149,0,0.335519,0,0,0.230769,0,0,0,0.105263
0,"10875",0,0,0.030601,0,1,0.338462,0,0.011557,0.5,0
0,"10875",0.277228,0,0.284153,0,0,0,0,1,1,1
1,"10875",1,0,1,1,0,0.692308,0,0.400271,0.5,0.421053
1,"10875",1,0,1,1,0,0.692308,0,0.398581,0.5,0.526316
0,"10875",0.39604,0,0.650273,0.478538,0.5,0.107692,0,0.12446,0.5,0
0,"10875",0.168317,0,0.119126,0.407391,1,1,0,0.412746,1,0.210526
0,"10875",0.019802,0,0,0,1,0.169231,0,0,0,0
1,"10889",0.018772,0,0.019033,0,0.2,0.131148,0,0.039829,0.181818,0.254237
0,"10889",0,0,0,0,0.4,0.557377,0,0.020844,0.090909,0
1,"10889",0.002414,0,0.017346,0,0.6,0.52459,0,1,0.272727,1
0,"10889",0.0059,0,0.008908,0,0.8,0.540984,0,0.032621,1,0.79661
0,"10889",0.000536,0,0.001218,0,0.8,0.737705,0,0,0,0.135593
0,"10889",0.020917,0,0.009826,0,0.8,1,0,0.028075,0.090909,0.440678
0,"10889",1,0,0.195459,0.34015,0.6,0.459016,0,0.271217,0.272727,0.033898
