"relevance","qid","tf","idf","length","bm25","pagerank","inlink","outlink","slash","urlLength","childPage"
0,"14740",0.074419,0,0.042154,0.312187,0.428571,0.293233,0,0.05967,0.34375,0.3
0,"14740",0.163372,0,0.132154,0,0.428571,0.203008,0,0.001406,0.046875,0.28
0,"14740",0.193605,0,0.119591,0,0.714286,0.278195,0,0,0,0
0,"14740",0.015698,0,0.002276,0.503739,0.285714,0.045113,0,0.010396,0.03125,0.32
0,"14740",0.018023,0,0.04559,0,0.428571,0.157895,0,0.059052,0.0625,0.04
1,"14740",0.093605,0,0.049348,0.80203,0.285714,0.075188,0,0.001097,0.015625,0
1,"14740",0.028488,0,0.009599,0.500664,0.285714,0.12782,0,0.002141,0.015625,0.28
0,"14740",0.017442,0,0.047695,0,0.428571,0.165414,0,0.058223,0.046875,0.04
0,"14740",0.018605,0,0.029764,0,0.285714,0.135338,0,0.000854,0.046875,0.38
0,"14740",0.00407,0,0.002427,0,0.571429,0.323308,0,0.007115,0.03125,0.04
0,"14740",0.003488,0,0.011575,0,0.428571,0.142857,0,0.000311,0.015625,0
0,"14740",0,0,0.001138,0,0.285714,0.43609,0,0.030212,0.03125,0.08
1,"14740",0.123256,0,0.069341,0,0.285714,0.120301,0,0.095123,0.3125,0.28
0,"14740",0.55,0,0.891318,0,0.428571,0.218045,0,0.000494,0.015625,0.1
0,"14740",0.04186,0,0.030644,0,0.285714,0.120301,0,0.007899,0.046875,0.4
0,"14740",0.038953,0,0.025383,0.106263,0.571429,0.278195,0,0.001853,0.03125,0.14
1,"14740",0.043605,0,0.024395,0.421121,0.142857,0.045113,0,0.001141,0.03125,0
1,"14740",0.201163,0,0.219834,0.423077,0.142857,0.045113,0,0.002567,0.03125,0
1,"14740",0.147674,0,0.095669,0,0.428571,0.308271,0,0,0,0
1,"14740",0.034884,0,0.014731,0.26755,0.714286,0.368421,0,0.00828,0.03125,0.06
0,"14740",0.002326,0,0.000752,0,0.571429,1,0,0,0,0
0,"14740",0.016279,0,0.00743,0,0.571429,0.466165,0,0.0053,0.03125,0.06
0,"14740",0.83314,0,1,0,0.428571,0.195489,0,0.008614,0.015625,0
0,"14740",0.323837,0,0.219168,0,0.714286,0.300752,0,0,0,0
0,"14740",0.099419,0,0.056671,0,0.285714,0.075188,0,0.001099,0.015625,0
0,"14740",0.340116,0,0.226877,0,0.714286,0.300752,0,0,0,0
0,"14740",0.465116,0,0.504456,0,0.285714,0.075188,0,0,0,0
0,"14740",0.023837,0,0.009857,0.18384,0,0.120301,0,0.010836,0.015625,0.14
1,"14740",0.018605,0,0.008397,0,0,0.075188,0,0.010836,0.015625,0.12
2,"14740",0.125,0,0.078188,0,0.428571,0.398496,0,0.016429,0.15625,0.02
2,"14740",0.027326,0,0.020701,0,0.285714,0.240602,0,0.035324,0.15625,0.22
0,"14740",0.019186,0,0.008053,0.791899,0.142857,0.150376,0,0.034002,0.296875,0.44
0,"14740",0.008721,0,0.00758,0,0.571429,0.285714,0,0.040627,0.34375,0.32
0,"14740",0.02093,0,0.006077,1,0.571429,0.458647,0,0.03968,0.71875,0.84
0,"14740",0.027326,0,0.033414,0,0.428571,0.233083,0,0.002657,0.015625,0
0,"14740",1,0,0.926321,0,0.571429,0.195489,0,0,0,0
0,"14740",0.595349,0,0.943651,0,0.571429,0.210526,0,0.002859,0.0625,0
0,"14740",0.001744,0,0.001997,0,0.285714,0.315789,0,0,0,0.04
0,"14740",0.094186,0,0.088646,0,0.285714,0.105263,0,0.002288,0.046875,0
2,"14740",0.044186,0,0.022054,0.551508,0.142857,0.285714,0,0.000436,0.015625,0
0,"14740",0.015698,0,0.061889,0,0.714286,0.203008,0,0.000418,0.015625,0
0,"14740",0.180814,0,0.148539,0,0.285714,0.180451,0,0.001275,0.03125,0
0,"14740",0.117442,0,0.053579,0.704587,0.142857,0.120301,0,0.002287,0.03125,0
0,"14740",0.236628,0,0.258638,0,0,0.180451,0,0,0,0
1,"14742",0.196532,0,0.021444,0.455762,0,0.219512,0,1,1,0.363636
1,"14742",0.106936,0,0.013808,0.435777,0,0.146341,0,0.000787,0,0.030303
0,"14742",0,0,0,0.812374,0,0,0,0.65549,0.018519,0
1,"14742",0.387283,0,0.039451,0,1,0.439024,0,0.033818,0.037037,1
0,"14742",0.054913,0,0.019492,0,0,0.414634,0,0.034026,0,0
1,"14742",0.193642,0,0.020532,0.920562,1,1,0,0,0,0
1,"14742",0.384393,0,0.037775,1,0.5,0.439024,0,0.193653,0,0
1,"14742",1,0,1,0,0.5,0.536585,0,0.083332,0.037037,0
2,"14748",0.077309,0,0.026832,0.384987,0.4,0.28,0,0.040168,0.048485,0.115385
0,"14748",0.044177,0,0.019603,0.22703,0.6,0.38,0,0.010709,0.012121,0.076923
0,"14748",0.13755,0,0.048975,0.524377,0.4,0.22,0,0.259718,0.260606,0.153846
0,"14748",0.055221,0,0.0188,0,0.4,0.18,0,0.053237,0.066667,0.076923
0,"14748",0.145582,0,0.051993,0,0.4,0.22,0,0,0,0.653846
0,"14748",0.032129,0,0.032954,0,0.2,0.42,0,0.00252,0.012121,0.538462
0,"14748",0.054217,0,0.017693,0.188724,0.4,0.32,0,0.250648,0.060606,0.076923
0,"14748",0.035141,0,0.023945,0,0.4,0.28,0,0.512451,0.2,0.230769
0,"14748",0.073293,0,0.097777,0,0.4,0.18,0,0.128236,0.006061,0.076923
0,"14748",0.046185,0,0.049887,0,0.2,0.14,0,0.014898,0.018182,0.269231
2,"14748",0.111446,0,0.041204,0.321741,0.6,0.24,0,0.012795,0.024242,0.076923
0,"14748",0.037149,0,0.028981,0.321741,0.4,0.2,0,0.031896,0.018182,0.076923
0,"14748",0.007028,0,0.019191,0,0.4,0.26,0,0.001712,0.006061,0.076923
0,"14748",0.009036,0,0.006209,0,0,0,0,0.00425,0.006061,0.076923
0,"14748",0.02008,0,0.012244,0,0.4,0.44,0,0.05501,0.012121,0
0,"14748",0.017068,0,0.00877,0.558448,1,0.3,0,0.006599,0.036364,0.576923
0,"14748",0.070281,0,0.037057,0.510649,0.4,0.66,0,0.007308,0.012121,0.884615
0,"14748",0.271084,0,0.078413,0.321741,0.6,0.42,0,0.003585,0.006061,0.346154
0,"14748",0.035141,0,0.022925,0.654828,0.8,0.62,0,0.003712,0.012121,0
0,"14748",0.064257,0,0.025182,0.883564,0.8,0.66,0,0.00296,0.006061,0.038462
0,"14748",0.138554,0,0.067102,0.291355,0.2,0.14,0,0.0085,0.006061,0.269231
2,"14748",0.052209,0,0.052557,0.359203,0.8,0.6,0,0.017809,0.018182,0.5
0,"14748",0.054217,0,0.030414,0.370486,0.6,0.3,0,0.007751,0.012121,0.192308
0,"14748",0.055221,0,0.075004,0,1,0.68,0,0.001888,0.012121,0.461538
0,"14748",0.053213,0,0.03443,0,0.6,0.58,0,0.020523,0.115152,1
0,"14748",0,0,0.000912,0,0.6,0.6,0,0.01481,0.012121,0.153846
0,"14748",0.012048,0,0.03061,0,0.8,0.32,0,0.008474,0.012121,0.653846
0,"14748",0.048193,0,0.017714,0,0.2,0.74,0,0.005038,0.024242,1
0,"14748",0.028112,0,0.00317,0,0.4,0.24,0,0.019529,0.006061,0
0,"14748",0.056225,0,0.03849,0.034055,0.6,0.54,0,1,0.654545,0.346154
0,"14748",0.011044,0,0.000782,1,0.6,0.2,0,0.057535,1,0.307692
0,"14748",0.03012,0,0.012743,0.406538,0.8,0.6,0,0.096765,0.030303,0.5
0,"14748",0.045181,0,0.00699,0.883564,0.6,0.32,0,0.001162,0.030303,0.307692
0,"14748",0.0251,0,0.004472,0,0.6,0.5,0,0.025725,0.012121,0.115385
0,"14748",0.007028,0,0.03786,0,0.4,0.18,0,0.000745,0.012121,0.346154
0,"14748",0.00502,0,0,0,0.8,0.38,0,4.5e-05,0.006061,0
0,"14748",0.070281,0,0.037079,0.510649,0.4,0.74,0,0.005247,0.012121,0.807692
0,"14748",0.268072,0,0.077609,0,0.6,0.42,0,0.006551,0.006061,0
0,"14748",0.064257,0,0.029112,0,0.4,0.26,0,0.004836,0.006061,0
0,"14748",0.013052,0,0.003235,0,0.2,0.24,0,0.000883,0.006061,0
0,"14748",0.462851,0,0.397794,0.552031,0.6,0.38,0,0.003834,0.006061,0
0,"14748",0.069277,0,0.024292,0,0.4,0.28,0,0.017048,0.006061,0
0,"14748",0.01506,0,0.005992,0.321741,0.4,0.36,0,0.000983,0.006061,0.423077
0,"14748",0.640562,0,0.63262,0,0.4,0.38,0,0.008351,0.006061,0
0,"14748",0.048193,0,0.017172,0,1,1,0,0.002346,0.006061,0.423077
0,"14748",0.031124,0,0.008423,0,0.6,0.56,0,0.006377,0.006061,0
0,"14748",0.478916,0,0.258944,0,0.2,0.08,0,0.002485,0.018182,0
0,"14748",1,0,0.69499,0,0.4,0.42,0,0.008468,0.006061,0
0,"14748",0.022088,0,0.189497,0,0.2,0.26,0,0.008279,0.012121,0
0,"14748",0.014056,0,0.012179,0,0.6,0.88,0,0.002069,0.006061,0
0,"14748",0.044177,0,0.010008,0.291355,0.6,0.86,0,0.006377,0.006061,0
0,"14748",0.071285,0,0.077262,0,0.4,0.42,0,0.00153,0.006061,0
0,"14748",0.037149,0,0.190626,0,0.2,0.48,0,0.002614,0.006061,0
0,"14748",0.026104,0,0.011745,0,0.6,0.64,0,0.001679,0.006061,0
1,"14748",0.534137,0,1,0,0.6,0.44,0,0.011098,0.018182,0
0,"14748",0.074297,0,0.02325,0,0.2,0.6,0,0,0,0
0,"14748",0.221888,0,0.079759,0,0.4,0.2,0,0.001073,0.006061,0
1,"14748",0.640562,0,0.632598,0,0.4,0.36,0,0.00129,0.006061,0
0,"14789",0.005884,0,0.009238,0,0,0.025641,0,0.028318,0,0.147059
0,"14789",0.147799,0,0.161723,1,1,0.294872,0,0.003919,0.007937,0.352941
0,"14789",0.009649,0,0.014106,0.616439,0.5,0.141026,0,1,1,1
1,"14789",0,0,0,0,0.75,1,0,0.002176,0,0
0,"14789",0.531655,0,0.548529,0,1,0.358974,0,0.000255,0,0
1,"14789",1,0,1,0,0.25,0.102564,0,0.047294,0,0
1,"14789",0.086373,0,0.081479,0,0.5,0.192308,0,0.000426,0,0
1,"14789",0.011297,0,0.008668,0,0,0,0,0,0,0
0,"14870",0.012573,0,0.028477,0,0,0.057692,0,0.496059,1,0.105263
0,"14870",0.000967,0,0.01389,0,0,0.134615,0,0.338934,0.5,0.263158
0,"14870",0.030948,0,0.048463,0,0.75,0.211538,0,0,0,0.210526
0,"14870",0.025145,0,0.021945,0,0,1,0,0.006151,0.5,0.052632
0,"14870",0,0,0,0,1,0.865385,0,1,1,0.210526
1,"14870",0.067698,0,0.067143,1,0,0,0,0.494913,0.5,1
0,"14870",0.587041,0,0.362667,0,0,0.230769,0,0.544564,0.5,0.684211
0,"14870",1,0,1,0,0,0.038462,0,0.494913,0.5,0
0,"14873",0,0,0.016637,0,0,0,0,1,1,1
0,"14873",0.00344,0,0.041711,0,0.5,0.16129,0,0.115834,0.055556,0.075
1,"14873",0.072236,0,0.101032,0,0.5,0.387097,0,0.208421,0,0.525
0,"14873",0.001966,0,0,0.604867,1,1,0,0,0,0
1,"14873",1,0,1,0,0.5,0.387097,0,0.101901,0.018519,0.075
2,"14873",0.012285,0,0.028171,1,0.5,0.354839,0,0.065791,0,0.125
1,"14873",0.00688,0,0.001917,0.86822,0.5,0.387097,0,0.084725,0.018519,0.125
0,"14873",0.005897,0,0.056578,0,0.5,0.548387,0,0.005703,0,0.225
0,"14942",0.00318,0,0.01916,0,0.8,0.245283,0,0.345658,0.097345,1
0,"14942",0.004771,0,0.016335,0,0,0.012579,0,0.237126,0.026549,0.178571
1,"14942",0.002726,0,0.00514,0.449183,0.6,0.138365,0,1,1,0.642857
0,"14942",0.006134,0,0.089794,0,0.2,0.125786,0,0.17278,0.017699,0.25
0,"14942",0.004771,0,0.015954,0,0,0,0,0,0,0.107143
0,"14942",0.076329,0,0.567237,0,0.4,0.169811,0,0.006694,0.00885,0
0,"14942",0,0,7.6e-05,0,0,0.050314,0,0,0,0
0,"14942",0.004316,0,0.01145,0,0.2,0.031447,0,0,0,0
0,"14942",0.000909,0,0.001501,0,0.8,0.283019,0,0,0,0.285714
0,"14942",0.010223,0,0.01631,0,0.2,0.220126,0,0.137798,0.026549,0.142857
0,"14942",0.000682,0,0,0,0.4,0.138365,0,0,0,0
0,"14942",0.00318,0,0.039668,0,0.2,0.006289,0,0.004448,0.00885,0.5
0,"14942",0,0,0.001349,0,1,1,0,0,0,0.035714
0,"14942",0.024307,0,0.036233,0,0.4,0.081761,0,0.012128,0.00885,0.142857
0,"14942",0.00159,0,0.003231,0,0.2,0.150943,0,0,0,0
0,"14942",0.000682,0,0.000254,0,0.6,0.113208,0,0.000409,0.00885,0
0,"14942",0.003862,0,0.015445,0,1,0.207547,0,0.003016,0.00885,0.428571
0,"14942",0.000909,0,0.000356,0,0.6,0.050314,0,0.000169,0.00885,0
0,"14942",0.000909,0,0.000382,0,0.8,0.138365,0,0.000112,0.00885,0
0,"14942",0.000909,0,0.000382,0,0.8,0.138365,0,0.000112,0.00885,0
0,"14942",0.066561,0,0.035063,0,1,0.125786,0,0.01759,0.00885,0.142857
0,"14942",0.00159,0,0.001679,1,0.2,0.037736,0,0.27249,0.017699,0.107143
0,"14942",0.00159,0,0.001705,1,0.2,0.018868,0,0.14982,0.017699,0.107143
0,"14942",0.129941,0,0.097071,0,0.2,0.08805,0,0.007125,0.00885,0.142857
0,"14942",0.994548,0,0.948246,0,0.2,0.050314,0,0.00607,0.00885,0
0,"14942",1,0,0.94705,0,0.2,0.08805,0,0.006531,0.00885,0
0,"14942",0.188323,0,0.351289,0,0.6,0.163522,0,0.071684,0.00885,0
0,"14942",0.015902,0,0.021323,0,0.2,0.157233,0,0.043648,0.017699,0
0,"14942",0.568151,0,1,0,0.2,0.08805,0,0.007125,0.00885,0
0,"14942",0.073376,0,0.10244,0,0.8,0.150943,0,0.009548,0.00885,0
2,"14949",0.011874,0,0.008096,1,1,0.272727,0,0.000963,0.000953,0.144231
0,"14949",0.090002,0,0.086845,0,0,0,0,1,1,1
0,"14949",0.013061,0,0.014246,0.426004,0,0.242424,0,1.1e-05,0.000212,0.125
2,"14949",0.04037,0,0.030005,0,0.5,0.727273,0,0.000734,0.000212,0.134615
0,"14949",0.000237,0,0.000673,0,1,0.787879,0,0.000888,0.000212,0.028846
0,"14949",0.019473,0,0.021453,0,0,0.424242,0,0,0,0.048077
0,"14949",0,0,0,0.724632,0.75,1,0,0.000264,0.000212,0
0,"14949",1,0,1,0.242763,0.75,0.787879,0,3.3e-05,0.000106,0
0,"15041",0.025247,0,0.022256,0,0.166667,0.12766,0,0.185275,0.25,0.6875
0,"15041",0.027636,0,0.013096,0,0.5,0.659574,0,0.003171,0.125,0
0,"15041",0.034459,0,0.012757,0,0.5,0.638298,0,0.003171,0.125,0
0,"15041",0,0,0,0,0,0,0,0.017558,0.125,0
1,"15041",0.223473,0,0.118022,0.767388,0.5,0.574468,0,0.005505,0.125,0.5625
0,"15041",0.213238,0,0.15109,0,0.5,0.829787,0,0,0,0
0,"15041",0.021153,0,0.031078,0,0.666667,0.702128,0,1,1,0.125
0,"15041",0.092801,0,0.08837,0,0.333333,0.170213,0,0,0,0.5
0,"15041",0.035142,0,0.035149,0,0,0.148936,0,0.289174,0.375,1
0,"15041",0.041283,0,0.054646,0,1,1,0,0.613993,0.125,0.0625
0,"15041",0.058683,0,0.055551,0.650913,0.666667,0.595745,0,0.029863,0.375,0.5
0,"15041",0.006141,0,0.010631,1,0.833333,0.93617,0,0.027415,0.375,0.5
1,"15041",0.296145,0,0.33319,0,0.166667,0.531915,0,0.040494,0.125,0
0,"15041",1,0,1,0,0.5,0.468085,0,0.017025,0.125,0
0,"15041",0.017741,0,0.006899,0.934632,0.666667,0.851064,0,0.003143,0.125,0
0,"15041",0.012282,0,0.009341,0,0.333333,0.87234,0,0.023685,0.125,0
0,"15061",0.035616,0,0.014555,0.286647,0.333333,0.152672,0,0.000597,1,0.245614
0,"15061",0.029475,0,0.049157,0,0.166667,0.076336,0,1.8e-05,0.010526,0
0,"15061",0.002149,0,0.020586,0,0.166667,0.068702,0,6e-06,0.010526,0
2,"15061",0.037765,0,0.01814,1,0.5,0.129771,0,1.8e-05,0.031579,0.157895
0,"15061",0.034387,0,0.018201,0.52622,0.5,0.129771,0,1.8e-05,0.031579,0.157895
0,"15061",0.036537,0,0.014155,0,0.5,0.175573,0,0,0,0.245614
2,"15061",0.0393,0,0.014185,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.036537,0,0.014232,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.036537,0,0.014185,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.036537,0,0.014247,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.036537,0,0.014216,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.036537,0,0.014293,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.036537,0,0.014201,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.021185,0,0.019555,0,0,0.091603,0,0,0,0.035088
0,"15061",0.005527,0,0.035541,0,0.666667,0.221374,0,8.1e-05,0.021053,0.070175
0,"15061",0.007062,0,0.002985,0.704721,0.333333,0.175573,0,4.1e-05,0.042105,0.157895
0,"15061",0.000614,0,0,0.591657,1,0.305344,0,2e-06,0.010526,0
0,"15061",0.031317,0,0.009508,0,0.5,0.129771,0,2e-06,0.021053,0.350877
0,"15061",0.032238,0,0.009185,0,0.5,0.129771,0,2e-06,0.021053,0.263158
0,"15061",0,0,1.5e-05,0,0.333333,0.320611,0,1.7e-05,0.010526,0
0,"15061",0.03408,0,0.010708,0.116723,0.5,0.10687,0,4.9e-05,0.105263,0.45614
0,"15061",0.595333,0,0.113253,0,0.666667,0.206107,0,0,0,0.192982
0,"15061",0.001535,0,9.2e-05,0,0,0,0,0,0,0
0,"15061",0.038686,0,0.014416,0,0.5,0.175573,0,0,0,0.245614
0,"15061",0.031317,0,0.009339,0,0.5,0.129771,0,3e-06,0.021053,0.333333
0,"15061",0.006141,0,0.087021,0,0.666667,0.305344,0,6e-05,0.010526,0.192982
0,"15061",0.001842,0,0.042695,0,0.666667,0.305344,0,6e-05,0.010526,0.333333
0,"15061",0.021185,0,0.007124,0,0.5,0.267176,0,9.3e-05,0.042105,0.122807
0,"15061",0.032238,0,0.009185,0,0.5,0.129771,0,3e-06,0.021053,0.263158
0,"15061",0.031624,0,0.008862,0,0.5,0.129771,0,6e-06,0.021053,0.280702
0,"15061",0.001842,0,0.031894,0,0.833333,0.343511,0,6e-06,0.010526,1
0,"15061",0.025177,0,0.045295,0.163085,0.5,0.145038,0,1,0.168421,0.54386
0,"15061",0.031624,0,0.00857,0,0.5,0.129771,0,6e-06,0.021053,0.263158
0,"15061",0.008904,0,0.019924,0,0.833333,0.274809,0,4e-06,0.010526,0.210526
0,"15061",0.031624,0,0.008062,0,0.5,0.129771,0,3e-06,0.021053,0.280702
0,"15061",0.038686,0,0.030433,0,0.166667,0.045802,0,2e-06,0.010526,0
0,"15061",0.003684,0,0.003262,0,1,0.29771,0,0,0,0
0,"15061",0.031624,0,0.008539,0,0.5,0.129771,0,3e-06,0.021053,0.263158
0,"15061",0.021185,0,0.007154,0,0.5,0.129771,0,3e-06,0.021053,0.263158
0,"15061",0.015045,0,0.005647,0,0.5,0.129771,0,4e-06,0.021053,0.280702
0,"15061",0.020264,0,0.007154,0,0.5,0.129771,0,3e-06,0.021053,0.263158
0,"15061",0.038993,0,0.039295,0,0.666667,0.198473,0,0.000549,0.021053,0
0,"15061",0.562174,0,0.140255,0,0.666667,0.206107,0,8e-06,0.031579,0
0,"15061",0.002456,0,0.000277,0.846079,0.166667,0.122137,0,2.6e-05,0.010526,0
0,"15061",0.007062,0,0.010001,0,0.666667,0.358779,0,1.7e-05,0.010526,0
0,"15061",0.045134,0,0.044403,0,0.666667,0.198473,0,0.000549,0.021053,0
0,"15061",0.290144,0,0.253031,0,0.333333,0.10687,0,3e-06,0.010526,0
0,"15061",0.000307,0,0.002123,0,0.666667,0.381679,0,0,0,0.385965
0,"15061",0.003991,0,0.001923,0.414743,0.666667,0.984733,0,5.4e-05,0.010526,0
0,"15061",0.000921,0,0.001031,0,0.5,0.229008,0,0,0,0
0,"15061",0.002763,0,0.000554,0,0.5,0.229008,0,8.3e-05,0.021053,0
0,"15061",0.032852,0,0.116253,0,0.5,0.175573,0,2.8e-05,0.010526,0
0,"15061",0.008597,0,0.004431,0.414743,0.666667,1,0,5.4e-05,0.010526,0
0,"15061",0.308259,0,0.869669,0,0.333333,0.122137,0,1e-04,0.042105,0
0,"15061",0.215843,0,0.522971,0.247207,0.166667,0.137405,0,8e-06,0.010526,0
0,"15061",0.025791,0,0.027279,0,0.666667,0.198473,0,0.000549,0.021053,0
0,"15061",0.004298,0,0.005554,0,0.666667,0.343511,0,8.3e-05,0.010526,0
0,"15061",1,0,0.660379,0,0.333333,0.175573,0,0,0,0
0,"15061",0.242247,0,0.626823,0,0.5,0.267176,0,1.3e-05,0.010526,0
0,"15061",0.124348,0,1,0,0.333333,0.160305,0,0,0,0
0,"15061",0.002456,0,0.008724,0,0.5,0.335878,0,0,0,0
1,"15069",0.075949,0,0.089172,0,0.4,0.42268,0,0.018369,0.090909,0.02
1,"15069",0.098453,0,0.07225,0.063705,0.2,0,0,0.073758,0.272727,0
0,"15069",0.240506,0,0.128149,0,0,0,0,0.064891,0.290909,0.02
0,"15069",0.002813,0,0,0.632219,0.2,0.206186,0,0.02014,0.018182,0
0,"15069",0,0,0.002472,0,1,0.226804,0,0.042025,0.127273,0.04
0,"15069",0.21519,0,0.094496,1,0.4,0.113402,0,0.008989,0.036364,1
0,"15069",0.218003,0,0.095161,0.81257,0.4,0.103093,0,0.026335,0.072727,0.98
2,"15069",0.16315,0,0.094115,0.811223,0.6,0.175258,0,0.002514,0.036364,0.1
1,"15069",0.172996,0,0.147067,0,0.6,0.42268,0,0.000294,0,0
0,"15069",0.078762,0,0.072345,0.78274,1,0.329897,0,4.7e-05,0.018182,0.26
1,"15069",0.067511,0,0.022436,0,0.2,0.195876,0,0,0.018182,0.44
0,"15069",0.033755,0,0.014545,0.78274,0.8,1,0,1,1,0.06
1,"15069",1,0,1,0,0.4,0.134021,0,0.007841,0,0
0,"15069",0.018284,0,0.0212,0,0.8,0.989691,0,0.119733,0.636364,0.48
1,"15069",0.144866,0,0.096017,0,0.6,0.237113,0,0.002685,0,0
2,"15069",0.551336,0,0.356308,0.67959,0.2,0.154639,0,0.005331,0,0
0,"15074",0.002887,0,0,0,0,0,0,0,0,0.142857
1,"15074",0,0,0.142829,0,0.222222,0.446809,0,0,0,0
0,"15074",1,0,1,0,0.444444,0.468085,0,0.011445,1,1
1,"15074",0.069297,0,0.076981,0,0.222222,0.659574,0,0.568522,0.625,0.285714
2,"15074",0.089509,0,0.082772,1,0.333333,0.744681,0,1,0.375,0.857143
2,"15074",0.039461,0,0.022964,0.954376,0.222222,0.468085,0,0.020866,0.125,0.142857
0,"15074",0.21078,0,0.296091,0,0.444444,0.404255,0,0.005306,0.125,0
0,"15074",0.005775,0,0.016774,0,1,1,0,0,0,0
0,"15083",0.004425,0,0.053027,0,0,0.153846,0,1,0.059441,1
0,"15083",0.371681,0,0.128081,0,0.4,0.487179,0,0.044927,0.615385,0.04712
2,"15083",0.141593,0,0.037451,0.982293,0.6,0.692308,0,0.005137,0.045455,0.104712
2,"15083",0.132743,0,0.030647,1,0.8,0.74359,0,0.00013,0.01049,0
0,"15083",0.115044,0,0.129744,0.319564,0.4,0.384615,0,0.000467,0.034965,0.099476
2,"15083",0.168142,0,0.035082,0.917466,0.8,0.74359,0,0.001031,0.052448,0.125654
0,"15083",0.123894,0,0.012349,0,1,0.897436,0,0.000876,0.006993,0.04712
0,"15083",0.026549,0,0.001764,0.874123,0.6,0.871795,0,4e-06,0.003497,0
1,"15083",0.048673,0,0.005595,0,0.6,0.846154,0,0,0,0
0,"15083",0,0,0,0,0.6,0.846154,0,0,0,0
0,"15083",0.022124,0,1,0,1,0.74359,0,1.2e-05,0.003497,0.193717
1,"15083",0.181416,0,0.026967,0.357689,0.2,0.102564,0,0.000647,1,0.094241
0,"15083",0.057522,0,0.008519,0,0.8,1,0,0.001057,0.006993,0
0,"15083",0.017699,0,0.000504,0,0.4,0.615385,0,0,0,0.005236
2,"15083",1,0,0.415596,0.741447,0.2,0.051282,0,0.000144,0.003497,0.089005
1,"15083",0.185841,0,0.027572,0.419058,0.2,0,0,0.000305,0.006993,0.094241
0,"15114",0.003623,0,0.03059,0,0.666667,0.459854,0,0.016333,0.2,1
0,"15114",1,0,1,0,0.5,0.153285,0,0.003353,0.2,0.185185
0,"15114",0.050725,0,0.071955,0,0.333333,0.065693,0,0.003434,0.2,0.148148
0,"15114",0.98913,0,0.818551,0,0.166667,0.065693,0,0.180916,0.4,0.814815
0,"15114",0.48913,0,0.174525,0,0.833333,0.218978,0,0.755047,0.4,0.407407
0,"15114",0.018116,0,0.000362,0.78206,0.166667,0,0,0.00487,0.2,0
0,"15114",0.184783,0,0.066219,0,0.166667,0.072993,0,0.090163,0.2,0
0,"15114",0.01087,0,0.001731,0.544656,0.5,0.218978,0,0.003019,0.2,0
0,"15114",0.166667,0,0.084459,0,0.166667,0.10219,0,0.004343,0.2,0
0,"15114",0.003623,0,0,0,0,0.007299,0,0,0,0
0,"15114",0.119565,0,0.008888,0,0.5,0.211679,0,0.393991,1,0.333333
0,"15114",0.036232,0,0.004883,0,0,1,0,0.12051,0.2,0.148148
0,"15114",0,0,0.001163,0,0.166667,0.094891,0,0.014025,0.2,0.037037
0,"15114",0.076087,0,0.007441,0,0.666667,0.379562,0,0,0,0.296296
0,"15114",0.025362,0,0.004237,0,0.666667,0.474453,0,0.13674,0.8,0.222222
0,"15114",0.076087,0,0.006227,0,0.666667,0.437956,0,0,0,0.148148
0,"15114",0.068841,0,0.005038,0,0.666667,0.350365,0,0,0,0.037037
0,"15114",0.047101,0,0.003617,0,0.666667,0.372263,0,0,0,0.185185
0,"15114",0.039855,0,0.002532,0,0.666667,0.386861,0,0.343034,0.8,0.222222
0,"15114",0,0,0.043819,0,0.833333,0.262774,0,0.017391,0.2,0.962963
0,"15114",0.007246,0,0.000827,0,0.666667,0.875912,0,0,0,0
0,"15114",0.014493,0,0.000129,0.642118,1,0.328467,0,0.005939,0.2,0
0,"15114",0.050725,0,0.003643,0,0.666667,0.372263,0,0,0,0.148148
0,"15114",0.181159,0,0.012892,0,0.666667,0.386861,0,0.579348,0.4,0.074074
1,"15114",0.003623,0,0,0,0.333333,0.357664,0,0,0,0
0,"15114",0.057971,0,0.005064,0.617255,0.833333,0.364964,0,1,0.4,0.074074
0,"15114",0.007246,0,0.000103,0.78206,0.333333,0.233577,0,0.013022,0.2,0
0,"15114",0.543478,0,0.256401,0,0.166667,0.065693,0,0.022605,0.2,0
0,"15114",0.003623,0,0.001008,0,0.5,0.153285,0,0.001732,0.2,0
0,"15114",0,0,0.001137,0,0.5,0.153285,0,0.001732,0.2,0
0,"15114",0.815217,0,0.243044,0,0.666667,0.189781,0,0.001467,0.2,0
0,"15114",0.061594,0,0.017517,1,0.333333,0.131387,0,0.029831,0.2,0
2,"15140",1,0,1,0,0.6,1,0,0.056361,0.25,0.041667
2,"15140",0.065789,0,0.048725,0,1,0.634146,0,0.001966,0.25,0
0,"15140",0.144737,0,0.33881,0,0,0,0,1,0.75,0.541667
2,"15140",0.25,0,0.192068,0,0.2,0.487805,0,0.151869,0.5,0.875
2,"15140",0.263158,0,0.196884,0,0.2,0.658537,0,0.406727,1,1
0,"15140",0.118421,0,0.012748,0,0.2,0.04878,0,0.257588,0.25,0.041667
